-0.3123287671	-0.00759733	-0.00759733
-0.3076320939	-0.00756221	-0.00756221
-0.3029354207	-0.00750124	-0.00750124
-0.2982387476	-0.00741439	-0.00741439
-0.2935420744	-0.00730168	-0.00730168
-0.2888454012	-0.00716311	-0.00716311
-0.2841487280	-0.00699868	-0.00699868
-0.2794520548	-0.00680838	-0.00680838
-0.2747553816	-0.00659224	-0.00659224
-0.2700587084	-0.00635534	-0.00635534
-0.2653620352	-0.00610181	-0.00610181
-0.2606653620	-0.00583166	-0.00583166
-0.2559686888	-0.0055449	-0.0055449
-0.2512720157	-0.00524151	-0.00524151
-0.2465753425	-0.0049215	-0.0049215
-0.2418786693	-0.00458486	-0.00458486
-0.2371819961	-0.0042316	-0.0042316
-0.2324853229	-0.00386172	-0.00386172
-0.2277886497	-0.00347521	-0.00347521
-0.2230919765	-0.00307268	-0.00307268
-0.2183953033	-0.00265955	-0.00265955
-0.2136986301	-0.00223713	-0.00223713
-0.2090019569	-0.0018054	-0.0018054
-0.2043052838	-0.00136436	-0.00136436
-0.1996086106	-0.000914002	-0.000914002
-0.1949119374	-0.00045432	-0.00045432
-0.1902152642	1.46912e-05	1.46912e-05
-0.1855185910	0.000493035	0.000493035
-0.1808219178	0.000980717	0.000980717
-0.1761252446	0.00147774	0.00147774
-0.1714285714	0.00198246	0.00198246
-0.1667318982	0.00249098	0.00249098
-0.1620352250	0.00300314	0.00300314
-0.1573385519	0.00351896	0.00351896
-0.1526418787	0.00403843	0.00403843
-0.1479452055	0.00456157	0.00456157
-0.1432485323	0.00508838	0.00508838
-0.1385518591	0.00561886	0.00561886
-0.1338551859	0.00615301	0.00615301
-0.1291585127	0.00669083	0.00669083
-0.1244618395	0.0072323	0.0072323
-0.1197651663	0.00777481	0.00777481
-0.1150684932	0.00831664	0.00831664
-0.1103718200	0.00885779	0.00885779
-0.1056751468	0.00939824	0.00939824
-0.1009784736	0.00993794	0.00993794
-0.9628180039E-01	0.0104768	0.0104768
-0.9158512720E-01	0.0110149	0.0110149
-0.8688845401E-01	0.0115521	0.0115521
-0.8219178082E-01	0.0120883	0.0120883
-0.7749510763E-01	0.0126234	0.0126234
-0.7279843444E-01	0.0131569	0.0131569
-0.6810176125E-01	0.0136865	0.0136865
-0.6340508806E-01	0.0142114	0.0142114
-0.5870841487E-01	0.0147315	0.0147315
-0.5401174168E-01	0.0152464	0.0152464
-0.4931506849E-01	0.0157557	0.0157557
-0.4461839530E-01	0.016259	0.016259
-0.3992172211E-01	0.0167556	0.0167556
-0.3522504892E-01	0.0172446	0.0172446
-0.3052837573E-01	0.0177252	0.0177252
-0.2583170254E-01	0.018196	0.018196
-0.2113502935E-01	0.0186548	0.0186548
-0.1643835616E-01	0.0190984	0.0190984
-0.1174168297E-01	0.0195241	0.0195241
-0.7045009785E-02	0.0199282	0.0199282
-0.2348336595E-02	0.0203055	0.0203055
0.2348336595E-02	0.0206497	0.0206497
0.7045009785E-02	0.0209522	0.0209522
0.1174168297E-01	0.0212021	0.0212021
0.1643835616E-01	0.0213871	0.0213871
0.2113502935E-01	0.021494	0.021494
0.2583170254E-01	0.0215121	0.0215121
0.3052837573E-01	0.0214369	0.0214369
0.3522504892E-01	0.021271	0.021271
0.3992172211E-01	0.0210232	0.0210232
0.4461839530E-01	0.0207057	0.0207057
0.4931506849E-01	0.0203312	0.0203312
0.5401174168E-01	0.019911	0.019911
0.5870841487E-01	0.0194544	0.0194544
0.6340508806E-01	0.0189687	0.0189687
0.6810176125E-01	0.0184594	0.0184594
0.7279843444E-01	0.0179305	0.0179305
0.7749510763E-01	0.0173856	0.0173856
0.8219178082E-01	0.0168292	0.0168292
0.8688845401E-01	0.0162634	0.0162634
0.9158512720E-01	0.0156894	0.0156894
0.9628180039E-01	0.0151084	0.0151084
0.1009784736	0.0145212	0.0145212
0.1056751468	0.0139284	0.0139284
0.1103718200	0.0133307	0.0133307
0.1150684932	0.0127284	0.0127284
0.1197651663	0.0121218	0.0121218
0.1244618395	0.0115114	0.0115114
0.1291585127	0.0108987	0.0108987
0.1338551859	0.0102864	0.0102864
0.1385518591	0.00967455	0.00967455
0.1432485323	0.00906328	0.00906328
0.1479452055	0.00845272	0.00845272
0.1526418787	0.00784295	0.00784295
0.1573385519	0.00723405	0.00723405
0.1620352250	0.00662608	0.00662608
0.1667318982	0.0060191	0.0060191
0.1714285714	0.00541315	0.00541315
0.1761252446	0.00480843	0.00480843
0.1808219178	0.00420829	0.00420829
0.1855185910	0.0036142	0.0036142
0.1902152642	0.00302615	0.00302615
0.1949119374	0.00244418	0.00244418
0.1996086106	0.00186829	0.00186829
0.2043052838	0.0012985	0.0012985
0.2090019569	0.000734829	0.000734829
0.2136986301	0.000177282	0.000177282
0.2183953033	-0.00037413	-0.00037413
0.2230919765	-0.000919398	-0.000919398
0.2277886497	-0.00145743	-0.00145743
0.2324853229	-0.00198365	-0.00198365
0.2371819961	-0.00249755	-0.00249755
0.2418786693	-0.00299913	-0.00299913
0.2465753425	-0.00348838	-0.00348838
0.2512720157	-0.00396531	-0.00396531
0.2559686888	-0.00442989	-0.00442989
0.2606653620	-0.00488215	-0.00488215
0.2653620352	-0.00532206	-0.00532206
0.2700587084	-0.00574963	-0.00574963
0.2747553816	-0.00616487	-0.00616487
0.2794520548	-0.00656411	-0.00656411
0.2841487280	-0.0069429	-0.0069429
0.2888454012	-0.00730122	-0.00730122
0.2935420744	-0.00763908	-0.00763908
0.2982387476	-0.00795647	-0.00795647
0.3029354207	-0.0082534	-0.0082534
0.3076320939	-0.00852987	-0.00852987
0.3123287671	-0.00878587	-0.00878587
0.3170254403	-0.0090214	-0.0090214
0.3217221135	-0.00923646	-0.00923646
0.3264187867	-0.00943061	-0.00943061
0.3311154599	-0.00959679	-0.00959679
0.3358121331	-0.0097326	-0.0097326
0.3405088063	-0.00983802	-0.00983802
0.3452054795	-0.00991306	-0.00991306
0.3499021526	-0.00995772	-0.00995772
0.3545988258	-0.00997199	-0.00997199
0.3592954990	-0.00995589	-0.00995589
0.3639921722	-0.00990939	-0.00990939
0.3686888454	-0.00983252	-0.00983252
0.3733855186	-0.00972526	-0.00972526
0.3780821918	-0.00958481	-0.00958481
0.3827788650	-0.00940178	-0.00940178
0.3874755382	-0.00917538	-0.00917538
0.3921722114	-0.00890562	-0.00890562
0.3968688845	-0.0085925	-0.0085925
0.4015655577	-0.00823602	-0.00823602
0.4062622309	-0.00783617	-0.00783617
0.4109589041	-0.00739297	-0.00739297
0.4156555773	-0.0069064	-0.0069064
0.4203522505	-0.00637647	-0.00637647
0.4250489237	-0.00580318	-0.00580318
0.4297455969	-0.00517816	-0.00517816
0.4344422701	-0.00449337	-0.00449337
0.4391389432	-0.00374882	-0.00374882
0.4438356164	-0.00294451	-0.00294451
0.4485322896	-0.00208044	-0.00208044
0.4532289628	-0.00115661	-0.00115661
0.4579256360	-0.000173019	-0.000173019
0.4626223092	0.000870331	0.000870331
0.4673189824	0.00197344	0.00197344
0.4720156556	0.0031363	0.0031363
0.4767123288	0.00436031	0.00436031
0.4814090020	0.0056607	0.0056607
0.4861056751	0.00704168	0.00704168
0.4908023483	0.00850325	0.00850325
0.4954990215	0.0100454	0.0100454
0.5001956947	0.0116681	0.0116681
0.5048923679	0.0133715	0.0133715
0.5095890411	0.0151554	0.0151554
0.5142857143	0.0170198	0.0170198
0.5189823875	0.0189649	0.0189649
0.5236790607	0.0209905	0.0209905
0.5283757339	0.0231036	0.0231036
0.5330724070	0.0253232	0.0253232
0.5377690802	0.0276502	0.0276502
0.5424657534	0.0300847	0.0300847
0.5471624266	0.0326267	0.0326267
0.5518590998	0.0352762	0.0352762
0.5565557730	0.0380332	0.0380332
0.5612524462	0.0408977	0.0408977
0.5659491194	0.0438697	0.0438697
0.5706457926	0.0469492	0.0469492
0.5753424658	0.0501362	0.0501362
0.5800391389	0.0534484	0.0534484
0.5847358121	0.0568993	0.0568993
0.5894324853	0.0604889	0.0604889
0.5941291585	0.064217	0.064217
0.5988258317	0.0680838	0.0680838
0.6035225049	0.0720893	0.0720893
0.6082191781	0.0762333	0.0762333
0.6129158513	0.080516	0.080516
0.6176125245	0.0849372	0.0849372
0.6223091977	0.0894969	0.0894969
0.6270058708	0.0941989	0.0941989
0.6317025440	0.0990748	0.0990748
0.6363992172	0.104132	0.104132
0.6410958904	0.109369	0.109369
0.6457925636	0.114787	0.114787
0.6504892368	0.120387	0.120387
0.6551859100	0.126167	0.126167
0.6598825832	0.132128	0.132128
0.6645792564	0.13827	0.13827
0.6692759295	0.144593	0.144593
0.6739726027	0.151097	0.151097
0.6786692759	0.157797	0.157797
0.6833659491	0.164726	0.164726
0.6880626223	0.171885	0.171885
0.6927592955	0.179274	0.179274
0.6974559687	0.186893	0.186893
0.7021526419	0.194742	0.194742
0.7068493151	0.202822	0.202822
0.7115459883	0.211132	0.211132
0.7162426614	0.219671	0.219671
0.7209393346	0.228441	0.228441
0.7256360078	0.237442	0.237442
0.7303326810	0.246709	0.246709
0.7350293542	0.256264	0.256264
0.7397260274	0.266108	0.266108
0.7444227006	0.276241	0.276241
0.7491193738	0.286662	0.286662
0.7538160470	0.297371	0.297371
0.7585127202	0.308368	0.308368
0.7632093933	0.319654	0.319654
0.7679060665	0.331229	0.331229
0.7726027397	0.343092	0.343092
0.7772994129	0.355251	0.355251
0.7819960861	0.367756	0.367756
0.7866927593	0.380615	0.380615
0.7913894325	0.393829	0.393829
0.7960861057	0.407397	0.407397
0.8007827789	0.42132	0.42132
0.8054794521	0.435597	0.435597
0.8101761252	0.450229	0.450229
0.8148727984	0.465215	0.465215
0.8195694716	0.480556	0.480556
0.8242661448	0.496251	0.496251
0.8289628180	0.512324	0.512324
0.8336594912	0.52882	0.52882
0.8383561644	0.545739	0.545739
0.8430528376	0.563081	0.563081
0.8477495108	0.580846	0.580846
0.8524461840	0.599034	0.599034
0.8571428571	0.617645	0.617645
0.8618395303	0.636678	0.636678
0.8665362035	0.656135	0.656135
0.8712328767	0.676014	0.676014
0.8759295499	0.696318	0.696318
0.8806262231	0.717082	0.717082
0.8853228963	0.738325	0.738325
0.8900195695	0.760045	0.760045
0.8947162427	0.782244	0.782244
0.8994129159	0.804922	0.804922
0.9041095890	0.828078	0.828078
0.9088062622	0.851712	0.851712
0.9135029354	0.875824	0.875824
0.9181996086	0.900415	0.900415
0.9228962818	0.925484	0.925484
0.9275929550	0.951035	0.951035
0.9322896282	0.977083	0.977083
0.9369863014	1.00363	1.00363
0.9416829746	1.03068	1.03068
0.9463796477	1.05822	1.05822
0.9510763209	1.08627	1.08627
0.9557729941	1.11482	1.11482
0.9604696673	1.14386	1.14386
0.9651663405	1.17341	1.17341
0.9698630137	1.20345	1.20345
0.9745596869	1.23399	1.23399
0.9792563601	1.26502	1.26502
0.9839530333	1.29649	1.29649
0.9886497065	1.3284	1.3284
0.9933463796	1.36076	1.36076
0.9980430528	1.39358	1.39358
1.002739726	1.42683	1.42683
1.007436399	1.46054	1.46054
1.012133072	1.49469	1.49469
1.016829746	1.52929	1.52929
1.021526419	1.56433	1.56433
1.026223092	1.59982	1.59982
1.030919765	1.63562	1.63562
1.035616438	1.6717	1.6717
1.040313112	1.70804	1.70804
1.045009785	1.74466	1.74466
1.049706458	1.78154	1.78154
1.054403131	1.8187	1.8187
1.059099804	1.85612	1.85612
1.063796477	1.89381	1.89381
1.068493151	1.93178	1.93178
1.073189824	1.97001	1.97001
1.077886497	2.00845	2.00845
1.082583170	2.04687	2.04687
1.087279843	2.08522	2.08522
1.091976517	2.12353	2.12353
1.096673190	2.16178	2.16178
1.101369863	2.19998	2.19998
1.106066536	2.23812	2.23812
1.110763209	2.27621	2.27621
1.115459883	2.31425	2.31425
1.120156556	2.35223	2.35223
1.124853229	2.39016	2.39016
1.129549902	2.42776	2.42776
1.134246575	2.46471	2.46471
1.138943249	2.50102	2.50102
1.143639922	2.53669	2.53669
1.148336595	2.57171	2.57171
1.153033268	2.60608	2.60608
1.157729941	2.63982	2.63982
1.162426614	2.6729	2.6729
1.167123288	2.70535	2.70535
1.171819961	2.73715	2.73715
1.176516634	2.7683	2.7683
1.181213307	2.79881	2.79881
1.185909980	2.82868	2.82868
1.190606654	2.8579	2.8579
1.195303327	2.88648	2.88648
1.200000000	2.91441	2.91441
